Distance,Fluorescence,Marker,Condition,Time,Replicate
59.094,60.767,Hoxd4,0.5,117h,3
59.852,60.012,Hoxd4,0.5,117h,3
60.609,60.4084,Hoxd4,0.5,117h,3
61.367,60.8229,Hoxd4,0.5,117h,3
62.125,62.1949,Hoxd4,0.5,117h,3
62.882,64.0744,Hoxd4,0.5,117h,3
63.64,64.2517,Hoxd4,0.5,117h,3
64.397,64.2771,Hoxd4,0.5,117h,3
65.155,64.4599,Hoxd4,0.5,117h,3
65.913,65.7646,Hoxd4,0.5,117h,3
66.67,68.2631,Hoxd4,0.5,117h,3
67.428,71.0361,Hoxd4,0.5,117h,3
68.186,71.608,Hoxd4,0.5,117h,3
68.943,69.3717,Hoxd4,0.5,117h,3
69.701,65.4463,Hoxd4,0.5,117h,3
70.458,63.3997,Hoxd4,0.5,117h,3
71.216,62.2146,Hoxd4,0.5,117h,3
71.974,62.688,Hoxd4,0.5,117h,3
72.731,63.4332,Hoxd4,0.5,117h,3
73.489,64.1236,Hoxd4,0.5,117h,3
74.246,65.2505,Hoxd4,0.5,117h,3
75.004,64.6628,Hoxd4,0.5,117h,3
75.762,64.3496,Hoxd4,0.5,117h,3
76.519,63.3869,Hoxd4,0.5,117h,3
77.277,61.0907,Hoxd4,0.5,117h,3
78.035,60.0203,Hoxd4,0.5,117h,3
78.792,58.949,Hoxd4,0.5,117h,3
79.55,59.0097,Hoxd4,0.5,117h,3
80.307,60.2519,Hoxd4,0.5,117h,3
81.065,62.12,Hoxd4,0.5,117h,3
81.823,63.0721,Hoxd4,0.5,117h,3
82.58,62.9356,Hoxd4,0.5,117h,3
83.338,62.9937,Hoxd4,0.5,117h,3
84.095,62.8958,Hoxd4,0.5,117h,3
84.853,62.7784,Hoxd4,0.5,117h,3
85.611,62.2252,Hoxd4,0.5,117h,3
86.368,60.7852,Hoxd4,0.5,117h,3
87.126,60.1698,Hoxd4,0.5,117h,3
87.884,59.0903,Hoxd4,0.5,117h,3
88.641,56.9607,Hoxd4,0.5,117h,3
89.399,56.3184,Hoxd4,0.5,117h,3
90.156,57.2836,Hoxd4,0.5,117h,3
90.914,57.6508,Hoxd4,0.5,117h,3
91.672,58.7531,Hoxd4,0.5,117h,3
92.429,59.1017,Hoxd4,0.5,117h,3
93.187,58.6476,Hoxd4,0.5,117h,3
93.945,56.3826,Hoxd4,0.5,117h,3
94.702,54.4209,Hoxd4,0.5,117h,3
95.46,53.4519,Hoxd4,0.5,117h,3
96.217,53.7049,Hoxd4,0.5,117h,3
96.975,54.1337,Hoxd4,0.5,117h,3
97.733,54.6838,Hoxd4,0.5,117h,3
98.49,55.2122,Hoxd4,0.5,117h,3
99.248,56.4428,Hoxd4,0.5,117h,3
100.005,58.0361,Hoxd4,0.5,117h,3
100.763,58.654,Hoxd4,0.5,117h,3
101.521,57.0559,Hoxd4,0.5,117h,3
102.278,55.3015,Hoxd4,0.5,117h,3
103.036,54.6951,Hoxd4,0.5,117h,3
103.794,53.8317,Hoxd4,0.5,117h,3
104.551,53.8876,Hoxd4,0.5,117h,3
105.309,53.806,Hoxd4,0.5,117h,3
106.066,53.4517,Hoxd4,0.5,117h,3
106.824,55.0028,Hoxd4,0.5,117h,3
107.582,56.9381,Hoxd4,0.5,117h,3
108.339,57.4173,Hoxd4,0.5,117h,3
109.097,58.4202,Hoxd4,0.5,117h,3
109.854,59.9191,Hoxd4,0.5,117h,3
110.612,61.4316,Hoxd4,0.5,117h,3
111.37,61.2259,Hoxd4,0.5,117h,3
112.127,59.4678,Hoxd4,0.5,117h,3
112.885,59.017,Hoxd4,0.5,117h,3
113.643,58.8514,Hoxd4,0.5,117h,3
114.4,59.1036,Hoxd4,0.5,117h,3
115.158,58.8734,Hoxd4,0.5,117h,3
115.915,58.9594,Hoxd4,0.5,117h,3
116.673,57.368,Hoxd4,0.5,117h,3
117.431,55.499,Hoxd4,0.5,117h,3
118.188,55.2366,Hoxd4,0.5,117h,3
118.946,55.1529,Hoxd4,0.5,117h,3
119.703,55.8581,Hoxd4,0.5,117h,3
120.461,57.3668,Hoxd4,0.5,117h,3
121.219,58.2687,Hoxd4,0.5,117h,3
121.976,56.8727,Hoxd4,0.5,117h,3
122.734,54.6573,Hoxd4,0.5,117h,3
123.492,53.7903,Hoxd4,0.5,117h,3
124.249,53.1974,Hoxd4,0.5,117h,3
125.007,53.5115,Hoxd4,0.5,117h,3
125.764,54.4001,Hoxd4,0.5,117h,3
126.522,55.1865,Hoxd4,0.5,117h,3
127.28,54.1971,Hoxd4,0.5,117h,3
128.037,52.8773,Hoxd4,0.5,117h,3
128.795,51.8477,Hoxd4,0.5,117h,3
129.553,50.6997,Hoxd4,0.5,117h,3
130.31,49.7109,Hoxd4,0.5,117h,3
131.068,50.0155,Hoxd4,0.5,117h,3
131.825,49.755,Hoxd4,0.5,117h,3
132.583,50.1783,Hoxd4,0.5,117h,3
133.341,50.9625,Hoxd4,0.5,117h,3
134.098,51.6542,Hoxd4,0.5,117h,3
134.856,53.9064,Hoxd4,0.5,117h,3
135.613,55.8424,Hoxd4,0.5,117h,3
136.371,55.9915,Hoxd4,0.5,117h,3
137.129,55.5199,Hoxd4,0.5,117h,3
137.886,55.5618,Hoxd4,0.5,117h,3
138.644,56.5139,Hoxd4,0.5,117h,3
139.402,56.4974,Hoxd4,0.5,117h,3
140.159,56.5487,Hoxd4,0.5,117h,3
140.917,57.3336,Hoxd4,0.5,117h,3
141.674,57.7197,Hoxd4,0.5,117h,3
142.432,57.709,Hoxd4,0.5,117h,3
143.19,57.0344,Hoxd4,0.5,117h,3
143.947,55.1393,Hoxd4,0.5,117h,3
144.705,54.8419,Hoxd4,0.5,117h,3
145.462,55.0602,Hoxd4,0.5,117h,3
146.22,55.1394,Hoxd4,0.5,117h,3
146.978,54.6432,Hoxd4,0.5,117h,3
147.735,54.8225,Hoxd4,0.5,117h,3
148.493,55.0334,Hoxd4,0.5,117h,3
149.251,54.3268,Hoxd4,0.5,117h,3
150.008,53.6592,Hoxd4,0.5,117h,3
150.766,52.9662,Hoxd4,0.5,117h,3
151.523,51.4176,Hoxd4,0.5,117h,3
152.281,50.4097,Hoxd4,0.5,117h,3
153.039,49.7848,Hoxd4,0.5,117h,3
153.796,49.8115,Hoxd4,0.5,117h,3
154.554,50.5694,Hoxd4,0.5,117h,3
155.311,50.8361,Hoxd4,0.5,117h,3
156.069,50.8337,Hoxd4,0.5,117h,3
156.827,52.2448,Hoxd4,0.5,117h,3
157.584,52.7313,Hoxd4,0.5,117h,3
158.342,53.0188,Hoxd4,0.5,117h,3
159.1,52.9436,Hoxd4,0.5,117h,3
159.857,52.3759,Hoxd4,0.5,117h,3
160.615,51.5104,Hoxd4,0.5,117h,3
161.372,51.7276,Hoxd4,0.5,117h,3
162.13,52.7058,Hoxd4,0.5,117h,3
162.888,53.6097,Hoxd4,0.5,117h,3
163.645,53.8292,Hoxd4,0.5,117h,3
164.403,53.6604,Hoxd4,0.5,117h,3
165.161,54.2497,Hoxd4,0.5,117h,3
165.918,54.0497,Hoxd4,0.5,117h,3
166.676,54.4717,Hoxd4,0.5,117h,3
167.433,55.7375,Hoxd4,0.5,117h,3
168.191,55.9226,Hoxd4,0.5,117h,3
168.949,55.7621,Hoxd4,0.5,117h,3
169.706,55.8105,Hoxd4,0.5,117h,3
170.464,55.9102,Hoxd4,0.5,117h,3
171.221,55.4431,Hoxd4,0.5,117h,3
171.979,54.2458,Hoxd4,0.5,117h,3
172.737,54.3903,Hoxd4,0.5,117h,3
173.494,54.5666,Hoxd4,0.5,117h,3
174.252,54.8309,Hoxd4,0.5,117h,3
175.01,55.129,Hoxd4,0.5,117h,3
175.767,54.4723,Hoxd4,0.5,117h,3
176.525,53.1263,Hoxd4,0.5,117h,3
177.282,50.2646,Hoxd4,0.5,117h,3
178.04,48.5177,Hoxd4,0.5,117h,3
178.798,47.4539,Hoxd4,0.5,117h,3
179.555,46.3643,Hoxd4,0.5,117h,3
180.313,46.782,Hoxd4,0.5,117h,3
181.07,48.4654,Hoxd4,0.5,117h,3
181.828,49.5153,Hoxd4,0.5,117h,3
182.586,49.9658,Hoxd4,0.5,117h,3
183.343,51.147,Hoxd4,0.5,117h,3
184.101,52.4105,Hoxd4,0.5,117h,3
184.859,52.8915,Hoxd4,0.5,117h,3
185.616,52.7405,Hoxd4,0.5,117h,3
186.374,52.3601,Hoxd4,0.5,117h,3
187.131,51.1763,Hoxd4,0.5,117h,3
187.889,49.6088,Hoxd4,0.5,117h,3
188.647,48.6973,Hoxd4,0.5,117h,3
189.404,48.5262,Hoxd4,0.5,117h,3
190.162,47.9348,Hoxd4,0.5,117h,3
190.919,47.69,Hoxd4,0.5,117h,3
191.677,47.3768,Hoxd4,0.5,117h,3
192.435,48.2392,Hoxd4,0.5,117h,3
193.192,48.9505,Hoxd4,0.5,117h,3
193.95,49.0667,Hoxd4,0.5,117h,3
194.708,48.6744,Hoxd4,0.5,117h,3
195.465,50.0946,Hoxd4,0.5,117h,3
196.223,51.9471,Hoxd4,0.5,117h,3
196.98,53.3864,Hoxd4,0.5,117h,3
197.738,52.7487,Hoxd4,0.5,117h,3
198.496,50.8785,Hoxd4,0.5,117h,3
199.253,49.3944,Hoxd4,0.5,117h,3
200.011,47.7735,Hoxd4,0.5,117h,3
200.769,46.124,Hoxd4,0.5,117h,3
201.526,45.4057,Hoxd4,0.5,117h,3
202.284,45.195,Hoxd4,0.5,117h,3
203.041,45.9709,Hoxd4,0.5,117h,3
203.799,45.9528,Hoxd4,0.5,117h,3
204.557,46.113,Hoxd4,0.5,117h,3
205.314,46.1019,Hoxd4,0.5,117h,3
206.072,46.5968,Hoxd4,0.5,117h,3
206.829,47.1309,Hoxd4,0.5,117h,3
207.587,46.5573,Hoxd4,0.5,117h,3
208.345,46.4682,Hoxd4,0.5,117h,3
209.102,46.9637,Hoxd4,0.5,117h,3
209.86,47.9854,Hoxd4,0.5,117h,3
210.618,48.4639,Hoxd4,0.5,117h,3
211.375,48.7346,Hoxd4,0.5,117h,3
212.133,48.5095,Hoxd4,0.5,117h,3
212.89,48.7768,Hoxd4,0.5,117h,3
213.648,48.8621,Hoxd4,0.5,117h,3
214.406,50.1195,Hoxd4,0.5,117h,3
215.163,51.9414,Hoxd4,0.5,117h,3
215.921,53.2767,Hoxd4,0.5,117h,3
216.678,54.097,Hoxd4,0.5,117h,3
217.436,55.2401,Hoxd4,0.5,117h,3
218.194,56.3643,Hoxd4,0.5,117h,3
218.951,55.7954,Hoxd4,0.5,117h,3
219.709,55.3767,Hoxd4,0.5,117h,3
220.467,55.5727,Hoxd4,0.5,117h,3
221.224,55.6296,Hoxd4,0.5,117h,3
221.982,55.3877,Hoxd4,0.5,117h,3
222.739,54.2132,Hoxd4,0.5,117h,3
223.497,54.1269,Hoxd4,0.5,117h,3
224.255,54.2176,Hoxd4,0.5,117h,3
225.012,53.2605,Hoxd4,0.5,117h,3
225.77,52.512,Hoxd4,0.5,117h,3
226.527,53.1274,Hoxd4,0.5,117h,3
227.285,52.2341,Hoxd4,0.5,117h,3
228.043,51.057,Hoxd4,0.5,117h,3
228.8,51.1647,Hoxd4,0.5,117h,3
229.558,51.6039,Hoxd4,0.5,117h,3
230.316,52.0335,Hoxd4,0.5,117h,3
231.073,52.0325,Hoxd4,0.5,117h,3
231.831,52.3955,Hoxd4,0.5,117h,3
232.588,53.444,Hoxd4,0.5,117h,3
233.346,54.1284,Hoxd4,0.5,117h,3
234.104,54.4711,Hoxd4,0.5,117h,3
234.861,54.8756,Hoxd4,0.5,117h,3
235.619,55.2774,Hoxd4,0.5,117h,3
236.377,55.6404,Hoxd4,0.5,117h,3
237.134,56.295,Hoxd4,0.5,117h,3
237.892,56.9101,Hoxd4,0.5,117h,3
238.649,56.4472,Hoxd4,0.5,117h,3
239.407,55.5703,Hoxd4,0.5,117h,3
240.165,54.9405,Hoxd4,0.5,117h,3
240.922,55.5044,Hoxd4,0.5,117h,3
241.68,55.7595,Hoxd4,0.5,117h,3
242.437,55.8052,Hoxd4,0.5,117h,3
243.195,55.4984,Hoxd4,0.5,117h,3
243.953,55.2178,Hoxd4,0.5,117h,3
244.71,55.7434,Hoxd4,0.5,117h,3
245.468,55.8209,Hoxd4,0.5,117h,3
246.226,55.1389,Hoxd4,0.5,117h,3
246.983,52.8622,Hoxd4,0.5,117h,3
247.741,51.0525,Hoxd4,0.5,117h,3
248.498,49.9645,Hoxd4,0.5,117h,3
249.256,49.1874,Hoxd4,0.5,117h,3
250.014,50.6292,Hoxd4,0.5,117h,3
250.771,52.4415,Hoxd4,0.5,117h,3
251.529,53.4647,Hoxd4,0.5,117h,3
252.286,54.1171,Hoxd4,0.5,117h,3
253.044,54.9752,Hoxd4,0.5,117h,3
253.802,56.1154,Hoxd4,0.5,117h,3
254.559,55.9855,Hoxd4,0.5,117h,3
255.317,56.4694,Hoxd4,0.5,117h,3
256.075,57.5319,Hoxd4,0.5,117h,3
256.832,59.7892,Hoxd4,0.5,117h,3
257.59,61.3806,Hoxd4,0.5,117h,3
258.347,61.6966,Hoxd4,0.5,117h,3
259.105,61.2897,Hoxd4,0.5,117h,3
259.863,60.6909,Hoxd4,0.5,117h,3
260.62,60.0011,Hoxd4,0.5,117h,3
261.378,60.3384,Hoxd4,0.5,117h,3
262.135,60.9008,Hoxd4,0.5,117h,3
262.893,61.8303,Hoxd4,0.5,117h,3
263.651,62.7923,Hoxd4,0.5,117h,3
264.408,62.0851,Hoxd4,0.5,117h,3
265.166,60.7138,Hoxd4,0.5,117h,3
265.924,59.0115,Hoxd4,0.5,117h,3
266.681,59.3444,Hoxd4,0.5,117h,3
267.439,59.4466,Hoxd4,0.5,117h,3
268.196,59.7827,Hoxd4,0.5,117h,3
268.954,59.4202,Hoxd4,0.5,117h,3
269.712,56.382,Hoxd4,0.5,117h,3
270.469,55.2065,Hoxd4,0.5,117h,3
271.227,57.4994,Hoxd4,0.5,117h,3
271.985,60.5753,Hoxd4,0.5,117h,3
272.742,63.1771,Hoxd4,0.5,117h,3
273.5,64.1471,Hoxd4,0.5,117h,3
274.257,63.306,Hoxd4,0.5,117h,3
275.015,62.3872,Hoxd4,0.5,117h,3
275.773,61.2535,Hoxd4,0.5,117h,3
276.53,60.2366,Hoxd4,0.5,117h,3
277.288,60.6358,Hoxd4,0.5,117h,3
278.045,60.9448,Hoxd4,0.5,117h,3
278.803,61.2488,Hoxd4,0.5,117h,3
279.561,61.9439,Hoxd4,0.5,117h,3
280.318,61.6231,Hoxd4,0.5,117h,3
281.076,61.3309,Hoxd4,0.5,117h,3
281.834,58.9217,Hoxd4,0.5,117h,3
282.591,56.2598,Hoxd4,0.5,117h,3
283.349,55.3529,Hoxd4,0.5,117h,3
284.106,55.6129,Hoxd4,0.5,117h,3
284.864,56.0418,Hoxd4,0.5,117h,3
285.622,57.4235,Hoxd4,0.5,117h,3
286.379,56.5683,Hoxd4,0.5,117h,3
287.137,54.2074,Hoxd4,0.5,117h,3
287.894,51.057,Hoxd4,0.5,117h,3
288.652,49.6687,Hoxd4,0.5,117h,3
289.41,49.8727,Hoxd4,0.5,117h,3
290.167,49.09,Hoxd4,0.5,117h,3
290.925,48.6417,Hoxd4,0.5,117h,3
291.683,48.6873,Hoxd4,0.5,117h,3
292.44,48.7093,Hoxd4,0.5,117h,3
293.198,48.9322,Hoxd4,0.5,117h,3
293.955,48.9541,Hoxd4,0.5,117h,3
294.713,48.3376,Hoxd4,0.5,117h,3
295.471,47.3893,Hoxd4,0.5,117h,3
296.228,46.4254,Hoxd4,0.5,117h,3
296.986,45.7424,Hoxd4,0.5,117h,3
297.743,45.7454,Hoxd4,0.5,117h,3
298.501,47.0449,Hoxd4,0.5,117h,3
299.259,48.9616,Hoxd4,0.5,117h,3
300.016,52.0296,Hoxd4,0.5,117h,3
300.774,54.2635,Hoxd4,0.5,117h,3
301.532,54.4015,Hoxd4,0.5,117h,3
302.289,53.3454,Hoxd4,0.5,117h,3
303.047,52.4785,Hoxd4,0.5,117h,3
303.804,51.5872,Hoxd4,0.5,117h,3
304.562,49.2543,Hoxd4,0.5,117h,3
305.32,48.7791,Hoxd4,0.5,117h,3
306.077,49.9873,Hoxd4,0.5,117h,3
306.835,52.4936,Hoxd4,0.5,117h,3
307.592,55.0057,Hoxd4,0.5,117h,3
308.35,55.326,Hoxd4,0.5,117h,3
309.108,53.859,Hoxd4,0.5,117h,3
309.865,52.192,Hoxd4,0.5,117h,3
310.623,49.8974,Hoxd4,0.5,117h,3
311.381,49.0048,Hoxd4,0.5,117h,3
312.138,48.0105,Hoxd4,0.5,117h,3
312.896,47.0234,Hoxd4,0.5,117h,3
313.653,46.3208,Hoxd4,0.5,117h,3
314.411,46.4768,Hoxd4,0.5,117h,3
315.169,46.3954,Hoxd4,0.5,117h,3
315.926,46.8362,Hoxd4,0.5,117h,3
316.684,47.4462,Hoxd4,0.5,117h,3
317.442,47.9462,Hoxd4,0.5,117h,3
318.199,47.093,Hoxd4,0.5,117h,3
318.957,45.4815,Hoxd4,0.5,117h,3
319.714,44.7479,Hoxd4,0.5,117h,3
320.472,44.18,Hoxd4,0.5,117h,3
321.23,44.524,Hoxd4,0.5,117h,3
321.987,45.7151,Hoxd4,0.5,117h,3
322.745,45.3772,Hoxd4,0.5,117h,3
323.502,44.5803,Hoxd4,0.5,117h,3
324.26,43.9091,Hoxd4,0.5,117h,3
325.018,44.3322,Hoxd4,0.5,117h,3
325.775,45.1577,Hoxd4,0.5,117h,3
326.533,45.008,Hoxd4,0.5,117h,3
327.291,43.2642,Hoxd4,0.5,117h,3
328.048,43.2769,Hoxd4,0.5,117h,3
328.806,42.5214,Hoxd4,0.5,117h,3
329.563,39.3416,Hoxd4,0.5,117h,3
330.321,37.632,Hoxd4,0.5,117h,3
331.079,37.5059,Hoxd4,0.5,117h,3
331.836,37.5163,Hoxd4,0.5,117h,3
332.594,38.191,Hoxd4,0.5,117h,3
333.352,38.7269,Hoxd4,0.5,117h,3
334.109,39.9871,Hoxd4,0.5,117h,3
334.867,40.3289,Hoxd4,0.5,117h,3
335.624,40.4184,Hoxd4,0.5,117h,3
336.382,40.1074,Hoxd4,0.5,117h,3
337.14,40.3128,Hoxd4,0.5,117h,3
337.897,41.1252,Hoxd4,0.5,117h,3
338.655,39.9879,Hoxd4,0.5,117h,3
339.412,38.936,Hoxd4,0.5,117h,3
340.17,38.8964,Hoxd4,0.5,117h,3
340.928,38.3291,Hoxd4,0.5,117h,3
341.685,36.8408,Hoxd4,0.5,117h,3
342.443,37.5591,Hoxd4,0.5,117h,3
343.201,37.9667,Hoxd4,0.5,117h,3
343.958,39.4167,Hoxd4,0.5,117h,3
344.716,40.5851,Hoxd4,0.5,117h,3
345.473,39.9123,Hoxd4,0.5,117h,3
346.231,38.992,Hoxd4,0.5,117h,3
346.989,38.0897,Hoxd4,0.5,117h,3
347.746,37.0647,Hoxd4,0.5,117h,3
348.504,36.3569,Hoxd4,0.5,117h,3
349.261,35.7469,Hoxd4,0.5,117h,3
350.019,34.9386,Hoxd4,0.5,117h,3
350.777,35.472,Hoxd4,0.5,117h,3
351.534,36.4653,Hoxd4,0.5,117h,3
352.292,36.519,Hoxd4,0.5,117h,3
353.05,36.1367,Hoxd4,0.5,117h,3
353.807,35.0691,Hoxd4,0.5,117h,3
354.565,35.0133,Hoxd4,0.5,117h,3
355.322,36.6892,Hoxd4,0.5,117h,3
356.08,38.2333,Hoxd4,0.5,117h,3
356.838,38.9193,Hoxd4,0.5,117h,3
357.595,37.6622,Hoxd4,0.5,117h,3
358.353,36.9248,Hoxd4,0.5,117h,3
359.11,37.5831,Hoxd4,0.5,117h,3
359.868,38.2244,Hoxd4,0.5,117h,3
360.626,37.32,Hoxd4,0.5,117h,3
361.383,36.8714,Hoxd4,0.5,117h,3
362.141,36.2794,Hoxd4,0.5,117h,3
362.899,36.1354,Hoxd4,0.5,117h,3
363.656,34.6186,Hoxd4,0.5,117h,3
364.414,33.9176,Hoxd4,0.5,117h,3
365.171,34.1249,Hoxd4,0.5,117h,3
365.929,34.5904,Hoxd4,0.5,117h,3
366.687,34.6628,Hoxd4,0.5,117h,3
367.444,34.744,Hoxd4,0.5,117h,3
368.202,34.5265,Hoxd4,0.5,117h,3
368.96,35.4346,Hoxd4,0.5,117h,3
369.717,35.1242,Hoxd4,0.5,117h,3
370.475,35.3007,Hoxd4,0.5,117h,3
371.232,37.1679,Hoxd4,0.5,117h,3
371.99,38.1218,Hoxd4,0.5,117h,3
372.748,39.2515,Hoxd4,0.5,117h,3
373.505,40.1704,Hoxd4,0.5,117h,3
374.263,39.3094,Hoxd4,0.5,117h,3
375.02,40.974,Hoxd4,0.5,117h,3
375.778,40.8182,Hoxd4,0.5,117h,3
376.536,40.1012,Hoxd4,0.5,117h,3
377.293,40.4633,Hoxd4,0.5,117h,3
378.051,40.9598,Hoxd4,0.5,117h,3
378.809,41.1884,Hoxd4,0.5,117h,3
379.566,41.3886,Hoxd4,0.5,117h,3
380.324,41.4743,Hoxd4,0.5,117h,3
381.081,40.4623,Hoxd4,0.5,117h,3
381.839,40.5427,Hoxd4,0.5,117h,3
382.597,41.2914,Hoxd4,0.5,117h,3
383.354,42.3307,Hoxd4,0.5,117h,3
384.112,42.921,Hoxd4,0.5,117h,3
384.869,42.8438,Hoxd4,0.5,117h,3
385.627,42.8994,Hoxd4,0.5,117h,3
386.385,43.4479,Hoxd4,0.5,117h,3
387.142,43.7692,Hoxd4,0.5,117h,3
387.9,43.2959,Hoxd4,0.5,117h,3
388.658,42.3026,Hoxd4,0.5,117h,3
389.415,42.7348,Hoxd4,0.5,117h,3
390.173,43.5422,Hoxd4,0.5,117h,3
390.93,44.3608,Hoxd4,0.5,117h,3
391.688,44.2359,Hoxd4,0.5,117h,3
392.446,43.5019,Hoxd4,0.5,117h,3
393.203,42.5041,Hoxd4,0.5,117h,3
393.961,42.39,Hoxd4,0.5,117h,3
394.718,42.6311,Hoxd4,0.5,117h,3
395.476,42.972,Hoxd4,0.5,117h,3
396.234,42.9398,Hoxd4,0.5,117h,3
396.991,43.1457,Hoxd4,0.5,117h,3
397.749,43.2607,Hoxd4,0.5,117h,3
398.507,43.5622,Hoxd4,0.5,117h,3
399.264,44.5693,Hoxd4,0.5,117h,3
400.022,45.7333,Hoxd4,0.5,117h,3
400.779,46.303,Hoxd4,0.5,117h,3
401.537,46.53,Hoxd4,0.5,117h,3
402.295,47.0753,Hoxd4,0.5,117h,3
403.052,47.6482,Hoxd4,0.5,117h,3
403.81,48.123,Hoxd4,0.5,117h,3
404.568,48.2285,Hoxd4,0.5,117h,3
405.325,48.661,Hoxd4,0.5,117h,3
406.083,50.3285,Hoxd4,0.5,117h,3
406.84,52.5248,Hoxd4,0.5,117h,3
407.598,55.1463,Hoxd4,0.5,117h,3
408.356,57.8852,Hoxd4,0.5,117h,3
409.113,60.2637,Hoxd4,0.5,117h,3
409.871,62.8179,Hoxd4,0.5,117h,3
410.628,63.3257,Hoxd4,0.5,117h,3
411.386,64.3968,Hoxd4,0.5,117h,3
412.144,66.4135,Hoxd4,0.5,117h,3
412.901,68.2645,Hoxd4,0.5,117h,3
413.659,69.7181,Hoxd4,0.5,117h,3
414.417,71.4035,Hoxd4,0.5,117h,3
415.174,72.8122,Hoxd4,0.5,117h,3
415.932,74.7306,Hoxd4,0.5,117h,3
416.689,75.0368,Hoxd4,0.5,117h,3
417.447,74.9729,Hoxd4,0.5,117h,3
418.205,76.1462,Hoxd4,0.5,117h,3
418.962,79.1372,Hoxd4,0.5,117h,3
419.72,83.0563,Hoxd4,0.5,117h,3
420.477,84.2497,Hoxd4,0.5,117h,3
421.235,82.433,Hoxd4,0.5,117h,3
421.993,80.6901,Hoxd4,0.5,117h,3
422.75,79.1788,Hoxd4,0.5,117h,3
423.508,79.3355,Hoxd4,0.5,117h,3
424.266,80.589,Hoxd4,0.5,117h,3
425.023,80.544,Hoxd4,0.5,117h,3
425.781,80.1021,Hoxd4,0.5,117h,3
426.538,79.5619,Hoxd4,0.5,117h,3
427.296,79.2346,Hoxd4,0.5,117h,3
428.054,78.776,Hoxd4,0.5,117h,3
428.811,79.033,Hoxd4,0.5,117h,3
429.569,77.9867,Hoxd4,0.5,117h,3
430.326,76.4683,Hoxd4,0.5,117h,3
431.084,77.3588,Hoxd4,0.5,117h,3
431.842,80.6226,Hoxd4,0.5,117h,3
432.599,81.5189,Hoxd4,0.5,117h,3
433.357,81.364,Hoxd4,0.5,117h,3
434.115,81.2163,Hoxd4,0.5,117h,3
434.872,82.3302,Hoxd4,0.5,117h,3
435.63,83.8478,Hoxd4,0.5,117h,3
436.387,84.0104,Hoxd4,0.5,117h,3
437.145,83.6402,Hoxd4,0.5,117h,3
437.903,82.8022,Hoxd4,0.5,117h,3
438.66,82.1207,Hoxd4,0.5,117h,3
439.418,84.2763,Hoxd4,0.5,117h,3
440.176,86.3334,Hoxd4,0.5,117h,3
440.933,85.8032,Hoxd4,0.5,117h,3
441.691,84.4873,Hoxd4,0.5,117h,3
442.448,82.8086,Hoxd4,0.5,117h,3
443.206,81.3628,Hoxd4,0.5,117h,3
443.964,80.863,Hoxd4,0.5,117h,3
444.721,83.4825,Hoxd4,0.5,117h,3
445.479,85.8062,Hoxd4,0.5,117h,3
446.236,86.6672,Hoxd4,0.5,117h,3
446.994,86.4835,Hoxd4,0.5,117h,3
447.752,86.4239,Hoxd4,0.5,117h,3
448.509,85.4168,Hoxd4,0.5,117h,3
449.267,83.6695,Hoxd4,0.5,117h,3
450.025,83.6441,Hoxd4,0.5,117h,3
450.782,84.747,Hoxd4,0.5,117h,3
451.54,86.2317,Hoxd4,0.5,117h,3
452.297,88.3815,Hoxd4,0.5,117h,3
453.055,89.7231,Hoxd4,0.5,117h,3
453.813,91.802,Hoxd4,0.5,117h,3
454.57,91.6636,Hoxd4,0.5,117h,3
455.328,91.6147,Hoxd4,0.5,117h,3
456.085,88.8896,Hoxd4,0.5,117h,3
456.843,86.137,Hoxd4,0.5,117h,3
457.601,82.3537,Hoxd4,0.5,117h,3
458.358,79.2791,Hoxd4,0.5,117h,3
459.116,78.2054,Hoxd4,0.5,117h,3
459.874,79.3481,Hoxd4,0.5,117h,3
460.631,80.0234,Hoxd4,0.5,117h,3
461.389,79.6598,Hoxd4,0.5,117h,3
462.146,78.245,Hoxd4,0.5,117h,3
462.904,78.1439,Hoxd4,0.5,117h,3
463.662,77.8397,Hoxd4,0.5,117h,3
464.419,77.8623,Hoxd4,0.5,117h,3
465.177,80.5029,Hoxd4,0.5,117h,3
465.934,83.0165,Hoxd4,0.5,117h,3
466.692,85.5057,Hoxd4,0.5,117h,3
467.45,86.033,Hoxd4,0.5,117h,3
468.207,85.0117,Hoxd4,0.5,117h,3
468.965,84.4635,Hoxd4,0.5,117h,3
469.723,82.4977,Hoxd4,0.5,117h,3
470.48,81.1684,Hoxd4,0.5,117h,3
471.238,81.3441,Hoxd4,0.5,117h,3
471.995,80.7693,Hoxd4,0.5,117h,3
472.753,80.2521,Hoxd4,0.5,117h,3
473.511,81.0382,Hoxd4,0.5,117h,3
474.268,82.563,Hoxd4,0.5,117h,3
475.026,82.6092,Hoxd4,0.5,117h,3
475.784,82.8599,Hoxd4,0.5,117h,3
476.541,81.893,Hoxd4,0.5,117h,3
477.299,79.575,Hoxd4,0.5,117h,3
478.056,79.9596,Hoxd4,0.5,117h,3
478.814,81.8867,Hoxd4,0.5,117h,3
479.572,84.236,Hoxd4,0.5,117h,3
480.329,84.8764,Hoxd4,0.5,117h,3
481.087,85.8837,Hoxd4,0.5,117h,3
481.844,86.1794,Hoxd4,0.5,117h,3
482.602,87.3483,Hoxd4,0.5,117h,3
483.36,87.8298,Hoxd4,0.5,117h,3
